text,rating,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,long_word_ratio,complex_word_ratio,lexical_diversity,comma_per_sentence,parentheses_ratio,sentence_complexity,punctuation_ratio,number_count,digit_ratio,upper_word_ratio,legal_term_count,legal_term_ratio
"o a BKK Zrt., illetve a Szolgáltatást igénybe vevők tárhelyére olyan adatok, állományok engedély nélküli feltöltése vagy ennek kísérlete, amelyek a Felhasználót kompromittálhatják, illetve az általa használt informatikai eszköz működését hátrányosan befolyásolhatják, vagy",4,272,33,2,7.2727272727272725,16.5,0.3333333333333333,0.18181818181818182,0.8787878787878788,2.5,0.0,24.75,0.022058823529411766,0,0.0,0.030303030303030304,2,0.06060606060606061
"o mások tulajdonát képező számítógépek és azok erőforrásainak (pl. proxy, e-mail-szerverek, nyomtatók, hálózati átjárók és egyéb kapcsolt hardvereszközök) engedély nélküli felhasználása saját célra.",4,198,23,2,7.6521739130434785,11.5,0.30434782608695654,0.21739130434782608,0.9565217391304348,1.5,0.08695652173913043,14.950000000000001,0.045454545454545456,0,0.0,0.0,0,0.0
"4. A BKK Zrt. rendkívüli felmondása esetén a Felek a felmondás hatályának napjáig nyújtott Szolgáltatást – beleértve a szerződésszegést és a következményeit is – kötelesek egymással szemben elszámolni. Rendkívüli felmondás esetén a BKK Zrt. fenntartja magának a jogot a szerződésszegésből eredő jogai érvényesítésére, ideértve a kárai megtérítésére való jogot is.",3,363,50,5,6.28,10.0,0.34,0.14,0.7,0.2,0.0,10.4,0.02203856749311295,1,0.0027548209366391185,0.04,8,0.16
"5. Ha a Felhasználó a BKK Zrt.-nek a jelen ÁSZF szerinti szerződés megszegésével kárt okoz, köteles azt teljes egészében megtéríteni. A kártérítési kötelezettség kiterjed a Felhasználó szerződésszegése miatt bekövetkezett tapadó károkra, következményes károkra, felelősségi károkra, a BKK Zrt.-t ért elmaradt haszonra és a BKK Zrt. oldalán a kár kiküszöböléséhez felmerült költségekre. Valamennyi, a Felhasználó által okozott kár a szerződéskötés és a károkozás időpontjában előre látható kárnak minősül, amelyet a Felhasználó az ÁSZF elfogadásával kifejezetten tudomásul vesz és elfogad.",4,588,78,7,6.551282051282051,11.142857142857142,0.3076923076923077,0.24358974358974358,0.717948717948718,0.8571428571428571,0.0,13.053061224489795,0.025510204081632654,1,0.0017006802721088435,0.0641025641025641,10,0.1282051282051282
6. Felek a jelen ÁSZF szerinti szerződést határozatlan időtartamra kötik.,5,73,10,2,6.4,5.0,0.3,0.2,1.0,0.0,0.0,5.0,0.0273972602739726,1,0.0136986301369863,0.1,2,0.2
XVIII. ZÁRÓ RENDELKEZÉSEK,5,25,3,2,7.666666666666667,1.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.5,0.04,0,0.0,1.0,1,0.3333333333333333
"1. Amennyiben jelen ÁSZF valamely rendelkezése érvénytelen vagy érvénytelenné válik, úgy ez a rendelkezés a megállapodás többi rendelkezését nem érinti.",4,152,20,2,6.65,10.0,0.35,0.3,0.95,0.5,0.0,11.0,0.019736842105263157,1,0.006578947368421052,0.05,7,0.35
"2. Felek megállapodnak, hogy jelen ÁSZF-ben szabályozott valamennyi kérdést – ideértve a szerződés érvényességére, valamint a szerződéses kikötések, nyilatkozatok, megállapodások és kötelezettségek kérdését is – a magyar jog szabályainak alkalmazásával kell eldönteni. A jelen ÁSZF-ben kifejezetten fel nem jogosított harmadik személy a jelen ÁSZF-ben kikötött szolgáltatás követelésére nem jogosult.",3,400,49,3,7.183673469387755,16.333333333333332,0.3673469387755102,0.24489795918367346,0.7959183673469388,1.3333333333333333,0.0,20.688888888888886,0.03,1,0.0025,0.0,10,0.20408163265306123
3. A BKK Zrt. jogosult az ÁSZF-et vagy annak meghatározott részét (részeit) vagy az ÁSZF-ben meghatározott egyes jogokat vagy kötelezettségeket a Felhasználó előzetes értesítése mellett harmadik személy részére átruházni. Felhasználó az átruházáshoz az ÁSZF elfogadásával visszavonhatatlanul hozzájárul. A hozzájárulás a szerződésátruházásról történt értesítéssel válik hatályossá.,3,381,45,5,7.488888888888889,9.0,0.35555555555555557,0.28888888888888886,0.7777777777777778,0.0,0.044444444444444446,9.0,0.023622047244094488,1,0.0026246719160104987,0.044444444444444446,6,0.13333333333333333
"4. Jelen ÁSZF-fel kapcsolatos minden vitás kérdést a Felek békés úton kísérelnek meg megoldani. A békés úton nem rendezhető vitás kérdéseket a Felek a mindenkor hatályos polgári perrendtartás szerint hatáskörrel rendelkező, illetékes bíróság előtt rendezik.",2,257,35,3,6.371428571428571,11.666666666666666,0.3142857142857143,0.11428571428571428,0.8,0.3333333333333333,0.0,12.444444444444443,0.019455252918287938,1,0.0038910505836575876,0.0,4,0.11428571428571428
"5. Az ÁSZF elfogadásával a Felhasználó kifejezetten kijelenti és elismeri, hogy jelen ÁSZF rendelkezéseit átolvasta, tudomásul vette, és azokat önmagára nézve kötelezőként ismeri el.",5,182,24,2,6.625,12.0,0.375,0.20833333333333334,0.9166666666666666,1.5,0.0,15.600000000000001,0.027472527472527472,1,0.005494505494505495,0.08333333333333333,1,0.041666666666666664
"6. A Felek a jelen ÁSZF-fel kapcsolatos értesítéseiket írásban közlik egymással. Írásbelinek minősül a személyes átadás, a kézbesítés futárral, postai küldeményként, továbbá elektronikus levélként, ha az elektronikus levél a Felek megjelölt elektronikus levelezési címéről érkezik, és annak kézhezvételét a címzett visszaigazolta.",4,330,41,3,7.073170731707317,13.666666666666666,0.3902439024390244,0.21951219512195122,0.8048780487804879,1.6666666666666667,0.0,18.222222222222225,0.02727272727272727,1,0.0030303030303030303,0.0,1,0.024390243902439025
7. Ellenkező bizonyításának hiányában az értesítést az alábbi időpontokban kell a másik Félhez kézbesítettnek és a másik Fél által olvasottnak tekinteni:,5,153,21,2,6.333333333333333,10.5,0.38095238095238093,0.19047619047619047,0.8571428571428571,0.0,0.0,10.5,0.013071895424836602,1,0.006535947712418301,0.0,1,0.047619047619047616
a) futárral kézbesítés esetén a küldemény feladásától számított 5. napon;,5,73,10,2,6.4,5.0,0.4,0.1,1.0,0.0,0.1,5.0,0.0410958904109589,1,0.0136986301369863,0.0,0,0.0
b) légipostai küldeményként külföldre kézbesítés esetén a feladástól számított 7. napon;,5,88,11,2,7.090909090909091,5.5,0.5454545454545454,0.09090909090909091,1.0,0.0,0.09090909090909091,5.5,0.03409090909090909,1,0.011363636363636364,0.0,0,0.0
c) elektronikus levélként küldés esetén az üzenet elküldésének napját követő 2. munkanap 24:00 órájáig.,5,103,14,2,6.428571428571429,7.0,0.21428571428571427,0.14285714285714285,1.0,0.0,0.07142857142857142,7.0,0.038834951456310676,3,0.04854368932038835,0.0,0,0.0
